"","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Unique_ID","Site","Location","Sample","Particle.x","Color","Plastic.or.not..morphology.","X1st.Order.Morph","Feret","MinFeret","Length","Length..mm.","Min.Length..microns.","Length..microns.","Max.Length..microns.","Min.Width..microns.","Width..microns.","Max.Width..microns.","Min.Height..Microns.","Height..microns.","Max.Height..Microns.","Polymer.Class..openspecy.","Polymer..openspecy.","Min.Density..mg.microns3.","Density..mg.microns3.","Max.Density..mg.microns3.","Min.Volume..microns3.","Volume..microns3.","Max.Volume..microns3.","Min.Mass..mg.","Mass..mg.","Max.Mass..mg.","X","X.1","X.2","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj"
"4698","PE","fragment","poly(ethylene)","fragment","SUB-2-2_G-01-250-500um_S1_G_42","Basin II","SUB-2-2","SUB-2-2-S1",42,"blue","","Non-Fiber",1.122,0.364,0,1.122,1065.9,1122,1178.1,345.8,364,382.2,11.22,187.61,364,"poly(ethylene)","poly(ethylene)",9.08e-10,1.01e-09,1.7e-09,4135559.83,76621424.9,163898214,0.00376,0.0774,0.279,NA,NA,NA,0.001122,0.000364,0.00018761,0.293568100753512,0.000424733719944487,1026,1010,0.0155945419103314,1.97876343608069,4.6,0.000952036320172713,0.328749534787981,95.5850723357566,-0.000952036320172713
"4699",NA,"fiber","","fiber","SUB-4-2-250um_S1_E_37","Lower Harbor","SUB-4-2","SUB-4-2-S1",37,"gray","","Fiber",0.524,0.125,0.618,0.618,587.1,618,648.9,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,109000,135000,202000,0.000137,0.000171,0.000259,NA,NA,NA,0.000618,1.67e-05,1.67e-05,0.164385685878311,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114298074291499,0.0155185190298214,38.1342215127289,0.00114298074291499
"4700",NA,"fragment","","fragment","SUB-1-5-01-250-500um_S1_A_54","Basin I/III","SUB-1-5","SUB-1-5-S1",54,"black","","Non-Fiber",0.634,0.377,0,0.634,602.3,634,665.7,358.15,377,395.85,6.34,320.17,395.85,"","",1.03e-09,1.08e-09,1.33e-09,1367625.14,76526393.1,104313341,0.00141,0.0826,0.139,NA,NA,NA,0.000634,0.000377,0.00032017,0.654885435543502,0.000424558051423625,1026,1080,0.0526315789473684,2.96691753868943,4.6,0.0097838001954303,3.37706597275608,3.05334637869529,0.0097838001954303
"4701",NA,"fragment","","fragment","SUB-3-7-250um_S1_C_54","Middle Newport Bay","SUB-3-7","SUB-3-7-S1",54,"white","","Non-Fiber",0.579,0.452,0,0.579,550.05,579,607.95,429.4,452,474.6,5.79,292.395,474.6,"","",1.03e-09,1.08e-09,1.33e-09,1367548.61,76522110.7,136937795,0.00141,0.0826,0.182,NA,NA,NA,0.000579,0.000452,0.000292395,0.571559493337989,0.000424550131884402,1026,1080,0.0526315789473684,2.96686219497438,4.6,0.00901651605523391,3.112165106006,3.59505552575085,0.00901651605523391
"4702",NA,"fiber","","fiber","SUB-4-2-250um_S1_E_25","Lower Harbor","SUB-4-2","SUB-4-2-S1",25,"blue","","Fiber",0.523,0.413,1.159,1.159,1101.05,1159,1216.95,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,205000,254000,379000,0.000256,0.00032,0.000485,NA,NA,NA,0.001159,1.67e-05,1.67e-05,0.120037382730565,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114415723298674,0.0155344925129095,38.0558381130891,0.00114415723298674
"4703",NA,"fragment","","fragment","SUB-3-7-250um_S1_B_62","Middle Newport Bay","SUB-3-7","SUB-3-7-S1",62,"blue","","Non-Fiber",0.602,0.418,0,0.602,571.9,602,632.1,397.1,418,438.9,6.02,304.01,438.9,"","",1.03e-09,1.08e-09,1.33e-09,1367150.97,76499860.4,121763452,0.00141,0.0826,0.162,NA,NA,NA,0.000602,0.000418,0.00030401,0.606040269794376,0.000424508979144634,1026,1080,0.0526315789473684,2.9665746093663,4.6,0.00933832759170682,3.22293001046636,3.35121903157137,0.00933832759170682
"4704",NA,"fiber","","fiber","SUB-4-10-250um_S1_B_27","Lower Harbor","SUB-4-10","SUB-4-10-S1",27,"blue","","Fiber",0.522,0.192,0.959,0.959,911.05,959,1006.95,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,169000,210000,313000,0.000212,0.000265,0.000401,NA,NA,NA,0.000959,1.67e-05,1.67e-05,0.131962013050823,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114382166039342,0.0155299363646912,38.078170912026,0.00114382166039342
"4705",NA,"fragment","","fragment","UNB-3-00-05-250um_A_4","Upper Newport Bay","UNB-3","UNB-3-00-05",4,"black","","Non-Fiber",1.156,0.358,0,1.156,1098.2,1156,1213.8,340.1,358,375.9,11.56,184.78,358,"","",1.07599e-09,1.10533e-09,1.25876e-09,4317634.8,76470833.4,163343736,0.004645714,0.084525184,0.205610894,NA,NA,NA,0.001156,0.000358,0.00018478,0.287233131072484,0.000424455280802581,1026,1105.33,0.0773196881091617,3.37195342387967,4.6,0.00751434619671921,2.59309262193192,7.60234158356886,0.00751434619671921
"4706",NA,"fiber","","fiber","SUB-4-9-PB_S2_A_6","Lower Harbor","SUB-4-9","SUB-4-9-S2",6,"blue","","Fiber",0.521,0.107,0.586,0.586,556.7,586,615.3,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,104000,128000,192000,0.000129,0.000162,0.000245,NA,NA,NA,0.000586,1.67e-05,1.67e-05,0.16881437591437,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114287273837554,0.0155170526267248,38.1414294257468,0.00114287273837554
"4707",NA,"fiber","","fiber","SUB-4-7-250um_S2_A_14","Lower Harbor","SUB-4-7","SUB-4-7-S2",14,"pink","","Fiber",0.521,0.179,0.659,0.659,626.05,659,691.95,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,116000,144000,215000,0.000146,0.000182,0.000276,NA,NA,NA,0.000659,1.67e-05,1.67e-05,0.159189906726657,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114310937328036,0.0155202654746195,38.1256397567276,0.00114310937328036
"4708",NA,"fiber","","fiber","SUB-4-7-1000um_S2_A_24","Lower Harbor","SUB-4-7","SUB-4-7-S2",24,"gray","","Fiber",0.52,0.35,0.891,0.891,846.45,891,935.55,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,157000,195000,291000,0.000197,0.000246,0.000373,NA,NA,NA,0.000891,1.67e-05,1.67e-05,0.136905023317817,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114368712115647,0.0155281096937504,38.0871301969398,0.00114368712115647
"4709",NA,"fiber","","fiber","SUB-4-7-250um_S1_A_79","Lower Harbor","SUB-4-7","SUB-4-7-S1",79,"translucent","","Fiber",0.519,0.166,1.067,1.067,1013.65,1067,1120.35,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,189000,234000,349000,0.000236,0.000294,0.000446,NA,NA,NA,0.001067,1.67e-05,1.67e-05,0.125105391371947,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114401262332472,0.0155325291134332,38.0654596672499,0.00114401262332472
"4710",NA,"fragment","","fragment","SUB-3-3-250um_S1_C_55","Middle Newport Bay","SUB-3-3","SUB-3-3-S1",55,"white","","Non-Fiber",0.566,0.472,0,0.566,537.7,566,594.3,448.4,472,495.6,5.66,285.83,495.6,"","",1.03e-09,1.08e-09,1.33e-09,1364652.49,76360056.2,145971586,0.00141,0.0825,0.194,NA,NA,NA,0.000566,0.000472,0.00028583,0.553004409673778,0.00042425022343021,1026,1080,0.0526315789473684,2.96476635990598,4.6,0.00883473507803609,3.04726693561262,3.74187400952149,0.00883473507803609
"4711",NA,"fiber","","fiber","SUB-4-11-250um_S1_C_67","Lower Harbor","SUB-4-11","SUB-4-11-S1",67,"blue","","Fiber",0.517,0.415,1.387,1.387,1317.65,1387,1456.35,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,245000,304000,453000,0.000306,0.000383,0.00058,NA,NA,NA,0.001387,1.67e-05,1.67e-05,0.109728642158178,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.0011444613326182,0.0155386213453041,38.0356168465577,0.0011444613326182
"4712",NA,"fiber","","fiber","SUB-4-1-250um_S1_A_33","Lower Harbor","SUB-4-1","SUB-4-1-S1",33,"blue","","Fiber",0.516,0.236,0.788,0.788,748.6,788,827.4,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,139000,173000,258000,0.000174,0.000217,0.00033,NA,NA,NA,0.000788,1.67e-05,1.67e-05,0.145577791578988,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114345693518235,0.0155249844045084,38.1024661581602,0.00114345693518235
"4713",NA,"fragment","","fragment","SUB-2-2_G-01-250-500um_S1_A_69","Basin II","SUB-2-2","SUB-2-2-S1",69,"gray","","Non-Fiber",0.925,0.401,0,0.925,878.75,925,971.25,380.95,401,421.05,9.25,205.125,401,"","",1.03e-09,1.08e-09,1.33e-09,3096528.27,76085990.6,163986870,0.00319,0.0822,0.218,NA,NA,NA,0.000925,0.000401,0.000205125,0.336802682156119,0.000423742053087538,1026,1080,0.0526315789473684,2.961215138825,4.6,0.00655488819902202,2.25819657171778,6.78930207519305,0.00655488819902202
"4714",NA,"fiber","","fiber","SUB-4-7-500um_S2_A_32","Lower Harbor","SUB-4-7","SUB-4-7-S2",32,"translucent","","Fiber",0.515,0.089,0.574,0.574,545.3,574,602.7,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,101000,126000,188000,0.000127,0.000158,0.00024,NA,NA,NA,0.000574,1.67e-05,1.67e-05,0.170569858577218,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114283032898643,0.0155164768244498,38.1442602654504,0.00114283032898643
"4715",NA,"foam","","foam","SUB-4-5-250um_S1_D_8","Lower Harbor","SUB-4-5","SUB-4-5-S1",8,"white","","Non-Fiber",0.633,0.376,0,0.633,601.35,633,664.65,357.2,376,394.8,6.33,319.665,394.8,"","",2.55e-10,2.77e-10,3.37e-10,1359698.05,76082827.3,103597028,0.000347,0.0211,0.0349,NA,NA,NA,0.000633,0.000376,0.000319665,0.655238353984193,0.000423736180591953,1026,277,0.730019493177388,7.11475519598003,5,0.023908051472166,8.2363466798467,7.07863280226772,-0.023908051472166
"4716",NA,"fragment","","fragment","SUB-2-4_G-01-250-500um_S1_C_52","Basin II","SUB-2-4","SUB-2-4-S1",52,"green","","Non-Fiber",0.663,0.342,0,0.663,629.85,663,696.15,324.9,342,359.1,6.63,334.815,359.1,"","",1.03e-09,1.08e-09,1.33e-09,1356751.7,75917962,89770498.7,0.0014,0.082,0.119,NA,NA,NA,0.000663,0.000342,0.000334815,0.703129127668196,0.000423429891913175,1026,1080,0.0526315789473684,2.9590336786925,4.6,0.010188376259634,3.50736834015252,2.80818494220816,0.010188376259634
"4717",NA,"fragment","","fragment","SUB-4-9-250um_S2_B_41","Lower Harbor","SUB-4-9","SUB-4-9-S2",41,"translucent","","Non-Fiber",0.613,0.4,0,0.613,582.35,613,643.65,380,400,420,6.13,309.565,420,"","",1.03e-09,1.08e-09,1.33e-09,1356526.09,75905338,113539860,0.0014,0.082,0.151,NA,NA,NA,0.000613,4e-04,0.000309565,0.625160629358567,0.000423406420651597,1026,1080,0.0526315789473684,2.95886965566338,4.6,0.00949422750186197,3.26822510846775,3.23364480896869,0.00949422750186197
"4718",NA,"fragment","","fragment","SUB-2-4-G_01 (500-1mm)_S1-_A_15","Basin II","SUB-2-4","SUB-2-4-S1",15,"green","","Non-Fiber",1.273,0.339,NA,1.273,1209.35,1273,1336.65,322.05,339,355.95,12.73,175.865,339,"","",1.03e-09,1.08e-09,1.33e-09,4957967.96,75894013.2,161289612,0.00511,0.082,0.215,NA,NA,NA,0.001273,0.000339,0.000175865,0.267710475504221,0.000423385362621955,1026,1080,0.0526315789473684,2.95872249690084,4.6,0.00570750895418164,1.96461442945874,8.94739847989384,0.00570750895418164
"4719",NA,"fiber","","fiber","SUB-4-9-500um_S2_A_53","Lower Harbor","SUB-4-9","SUB-4-9-S2",53,"gray","","Fiber",0.512,0.062,0.568,0.568,539.6,568,596.4,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,1e+05,124000,186000,0.000125,0.000157,0.000238,NA,NA,NA,0.000568,1.67e-05,1.67e-05,0.171468389071293,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114280870861171,0.0155161832795248,38.1457035533691,0.00114280870861171
"4720",NA,"fiber","","fiber","SUB-4-5-250um_S1_A_51","Lower Harbor","SUB-4-5","SUB-4-5-S1",51,"black","","Fiber",0.512,0.104,0.57,0.57,541.5,570,598.5,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,101000,125000,186000,0.000126,0.000157,0.000238,NA,NA,NA,0.00057,1.67e-05,1.67e-05,0.171167302993402,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.0011428159468392,0.0155162815546461,38.145220349741,0.0011428159468392
"4721",NA,"fiber","","fiber","SUB-4-7-250um_S2_C_2","Lower Harbor","SUB-4-7","SUB-4-7-S2",2,"gray","","Fiber",0.512,0.134,0.621,0.621,589.95,621,652.05,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,110000,136000,203000,0.000137,0.000171,0.00026,NA,NA,NA,0.000621,1.67e-05,1.67e-05,0.163988138293003,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114299051062508,0.0155186516483243,38.1335697445378,0.00114299051062508
"4722",NA,"fiber bundle","","fiber bundle","SUB-4-10-250um_S2_B_19","Lower Harbor","SUB-4-10","SUB-4-10-S2",19,"translucent","","Fiber",0.512,0.368,0,0.512,486.4,512,537.6,NA,NA,NA,NA,NA,NA,"","",1.44e-09,1.45e-09,1.46e-09,12750.6842,3727897.4,14092861.4,0.00249,0.00311,0.00471,NA,NA,NA,0.000512,NA,NA,NA,NA,1026,1450,0.413255360623782,NA,NA,NA,NA,NA,NA
"4723","tire wear","rubbery fragment","tire wear","TRWP","SUB-3-9-250um_S1_C_80","Middle Newport Bay","SUB-3-9","SUB-3-9-S1",80,"black","","Non-Fiber",0.581,0.445,0,0.581,551.95,581,610.05,422.75,445,467.25,5.81,293.405,467.25,"","",1.2e-09,1.45e-09,1.7e-09,1355687.17,75858395.7,133187679,0.00163,0.11,0.226,NA,NA,NA,0.000581,0.000445,0.000293405,0.577031389717319,0.000423319119987314,1026,1450,0.413255360623782,5.87976963939598,NA,0.0311527177100374,10.7215780863628,2.35777438351558,0.0311527177100374
"4724",NA,"fiber","","fiber","SUB-4-9-1000um_S1_A_11","Lower Harbor","SUB-4-9","SUB-4-9-S1",11,"translucent","","Fiber",0.511,0.272,0.956,0.956,908.2,956,1003.8,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,169000,209000,312000,0.000211,0.000264,4e-04,NA,NA,NA,0.000956,1.67e-05,1.67e-05,0.132168904235686,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114381597807264,0.0155298592144822,38.0785492472188,0.00114381597807264
"4725","tire wear","rubbery fragment","tire wear","TRWP","SUB-2-2_G-01-250-500um_S1_B_7","Basin II","SUB-2-2","SUB-2-2-S1",7,"black","","Non-Fiber",0.579,0.448,0,0.579,550.05,579,607.95,425.6,448,470.4,5.79,292.395,470.4,"","",1.2e-09,1.45e-09,1.7e-09,1355446.41,75844923.8,134524841,0.00163,0.11,0.229,NA,NA,NA,0.000579,0.000448,0.000292395,0.574105427957892,0.00042329405906479,1026,1450,0.413255360623782,5.87942155105215,NA,0.0310563704951705,10.6877862818868,2.37228583014867,0.0310563704951705
"4726",NA,"fragment","","fragment","SUB-4-7-250um_S1_A_29","Lower Harbor","SUB-4-7","SUB-4-7-S1",29,"blue","","Non-Fiber",0.839,0.421,0,0.839,797.05,839,880.95,399.95,421,442.05,8.39,214.695,421,"","",1.03e-09,1.08e-09,1.33e-09,2674565.44,75834353.2,163947482,0.00275,0.0819,0.218,NA,NA,NA,0.000839,0.000421,0.000214695,0.361243384050411,0.000423274393082073,1026,1080,0.0526315789473684,2.9579470140828,4.6,0.00683024447138096,2.3504614497772,6.24602390191834,0.00683024447138096
"4727",NA,"fragment","","fragment","SUB-1-5-01-250-500um_S1_C_12","Basin I/III","SUB-1-5","SUB-1-5-S1",12,"gray","","Non-Fiber",0.59,0.431,0,0.59,560.5,590,619.5,409.45,431,452.55,5.9,297.95,452.55,"","",1.03e-09,1.08e-09,1.33e-09,1354030.68,75765705.5,126874531,0.00139,0.0818,0.169,NA,NA,NA,0.00059,0.000431,0.00029795,0.59085205296409,0.00042314663397477,1026,1080,0.0526315789473684,2.95705420158069,4.6,0.00917357619302761,3.15590885169977,3.46152672278302,0.00917357619302761
