"","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Unique_ID","Site","Location","Sample","Particle.x","Color","Plastic.or.not..morphology.","X1st.Order.Morph","Feret","MinFeret","Length","Length..mm.","Min.Length..microns.","Length..microns.","Max.Length..microns.","Min.Width..microns.","Width..microns.","Max.Width..microns.","Min.Height..Microns.","Height..microns.","Max.Height..Microns.","Polymer.Class..openspecy.","Polymer..openspecy.","Min.Density..mg.microns3.","Density..mg.microns3.","Max.Density..mg.microns3.","Min.Volume..microns3.","Volume..microns3.","Max.Volume..microns3.","Min.Mass..mg.","Mass..mg.","Max.Mass..mg.","OS_Plastic_Not","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj"
"1732",NA,"fiber","","fiber","UNB-2-25-30-500um_B_87","Upper Newport Bay","UNB-2","UNB-2-25-30",87,"clear","","Fiber",0.816,0.509,1.949,1.949,1851.55,1949,2046.45,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,344000,427000,637000,"4.58E-04","5.76E-04","8.73E-04","",0.001949,1.67e-05,1.67e-05,0.0925661745183217,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.0014215461500803,0.0193006672409276,34.1350023879427,0.0014215461500803
"1733",NA,"fiber","","fiber","UNB-2-25-30-500um_B_98","Upper Newport Bay","UNB-2","UNB-2-25-30",98,"clear","","Fiber",0.958,0.457,1.952,1.952,1854.4,1952,2049.6,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,345000,428000,638000,"4.59E-04","5.77E-04","8.74E-04","",0.001952,1.67e-05,1.67e-05,0.0924950153730052,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142154938781433,0.019300711200406,34.1348468957254,0.00142154938781433
"1734",NA,"fiber","","fiber","UNB-3-25-30-250um_A_13","Upper Newport Bay","UNB-3","UNB-3-25-30",13,"clear","","Fiber",1.295,0.564,1.955,1.955,1857.25,1955,2052.75,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,345000,428000,639000,"4.59E-04","5.78E-04","8.75E-04","",0.001955,1.67e-05,1.67e-05,0.0924240200840185,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142155261935999,0.0193007550758633,34.1346917017643,0.00142155261935999
"1735",NA,"fiber","","fiber","UNB-3-30-35-250um_B_37","Upper Newport Bay","UNB-3","UNB-3-30-35",37,"blue","","Fiber",1.135,0.694,1.955,1.955,1857.25,1955,2052.75,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,345000,428000,639000,"4.59E-04","5.78E-04","8.75E-04","",0.001955,1.67e-05,1.67e-05,0.0924240200840185,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142155261935999,0.0193007550758633,34.1346917017643,0.00142155261935999
"1736",NA,"fiber","","fiber","UNB-3-10-15-500um_A_18","Upper Newport Bay","UNB-3","UNB-3-10-15",18,"gray","","Fiber",1.07,0.478,1.957,1.957,1859.15,1957,2054.85,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,346000,429000,640000,"4.60E-04","5.79E-04","8.76E-04","",0.001957,1.67e-05,1.67e-05,0.092376780612451,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.0014215547702963,0.0193007842796327,34.1345884043133,0.0014215547702963
"1737",NA,"fiber","","fiber","UNB-3-00-05-250um_C_22","Upper Newport Bay","UNB-3","UNB-3-00-05",22,"blue","","Fiber",1.21,0.356,1.958,1.958,1860.1,1958,2055.9,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,346000,429000,640000,"4.60E-04","5.79E-04","8.77E-04","",0.001958,1.67e-05,1.67e-05,0.0923531880234792,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142155584473857,0.0193007988675887,34.1345368050308,0.00142155584473857
"1738",NA,"fiber","","fiber","UNB-3-10-15-250um_B_35","Upper Newport Bay","UNB-3","UNB-3-10-15",35,"black","","Fiber",1.04,0.248,1.958,1.958,1860.1,1958,2055.9,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,346000,429000,640000,"4.60E-04","5.79E-04","8.77E-04","",0.001958,1.67e-05,1.67e-05,0.0923531880234792,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142155584473857,0.0193007988675887,34.1345368050308,0.00142155584473857
"1739",NA,"fiber","","fiber","UNB-2-35-40-500um_A_39","Upper Newport Bay","UNB-2","UNB-2-35-40",39,"blue","","Fiber",1.266,0.502,1.959,1.959,1861.05,1959,2056.95,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,346000,429000,640000,"4.60E-04","5.79E-04","8.77E-04","",0.001959,1.67e-05,1.67e-05,0.0923296135015831,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142155691849796,0.0193008134462731,34.1344852386599,0.00142155691849796
"1740",NA,"fiber","","fiber","UNB-3-00-05-250um_C_4","Upper Newport Bay","UNB-3","UNB-3-00-05",4,"black","","Fiber",1.835,0.246,1.959,1.959,1861.05,1959,2056.95,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,346000,429000,640000,"4.60E-04","5.79E-04","8.77E-04","",0.001959,1.67e-05,1.67e-05,0.0923296135015831,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142155691849796,0.0193008134462731,34.1344852386599,0.00142155691849796
"1741",NA,"fiber","","fiber","UNB-3-10-15-250um_B_4","Upper Newport Bay","UNB-3","UNB-3-10-15",4,"clear","","Fiber",0.995,0.347,1.96,1.96,1862,1960,2058,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,346000,429000,641000,"4.61E-04","5.80E-04","8.78E-04","",0.00196,1.67e-05,1.67e-05,0.0923060570237149,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142155799157526,0.0193008280156966,34.1344337051628,0.00142155799157526
"1742",NA,"fiber","","fiber","UNB-3-10-15-500um_D_43","Upper Newport Bay","UNB-3","UNB-3-10-15",43,"black","","Fiber",1.146,0.324,1.96,1.96,1862,1960,2058,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,346000,429000,641000,"4.61E-04","5.80E-04","8.78E-04","",0.00196,1.67e-05,1.67e-05,0.0923060570237149,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142155799157526,0.0193008280156966,34.1344337051628,0.00142155799157526
"1743",NA,"fiber","","fiber","UNB-3-25-30-250um_B_24","Upper Newport Bay","UNB-3","UNB-3-25-30",24,"clear","","Fiber",1.365,0.524,1.96,1.96,1862,1960,2058,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,346000,429000,641000,"4.61E-04","5.80E-04","8.78E-04","",0.00196,1.67e-05,1.67e-05,0.0923060570237149,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142155799157526,0.0193008280156966,34.1344337051628,0.00142155799157526
"1744",NA,"fiber","","fiber","UNB-1-05-10-250um_B_41","Upper Newport Bay","UNB-1","UNB-1-05-10",41,"black","","Fiber",0.498,0.393,1.961,1.961,1862.95,1961,2059.05,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,347000,430000,641000,"4.61E-04","5.80E-04","8.78E-04","",0.001961,1.67e-05,1.67e-05,0.0922825185668682,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142155906397124,0.0193008425758697,34.1343822045017,0.00142155906397124
"1745",NA,"fiber","","fiber","UNB-3-50-55-250um_A_1","Upper Newport Bay","UNB-3","UNB-3-50-55",1,"pink","","Fiber",1.19,0.555,1.961,1.961,1862.95,1961,2059.05,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,347000,430000,641000,"4.61E-04","5.80E-04","8.78E-04","",0.001961,1.67e-05,1.67e-05,0.0922825185668682,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142155906397124,0.0193008425758697,34.1343822045017,0.00142155906397124
"1746",NA,"fiber","","fiber","UNB-2-00-05-500um_B_55","Upper Newport Bay","UNB-2","UNB-2-00-05",55,"blue","","Fiber",1.009,0.593,1.963,1.963,1864.85,1963,2061.15,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,347000,430000,642000,"4.61E-04","5.80E-04","8.79E-04","",0.001963,1.67e-05,1.67e-05,0.0922354956244179,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142156120672238,0.0193008716685071,34.1342793015373,0.00142156120672238
"1747",NA,"fiber","","fiber","UNB-3-10-15-250um_D_40","Upper Newport Bay","UNB-3","UNB-3-10-15",40,"blue","","Fiber",1.159,0.629,1.963,1.963,1864.85,1963,2061.15,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,347000,430000,642000,"4.61E-04","5.80E-04","8.79E-04","",0.001963,1.67e-05,1.67e-05,0.0922354956244179,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142156120672238,0.0193008716685071,34.1342793015373,0.00142156120672238
"1748",NA,"fiber","","fiber","UNB-3-10-15-500um_A_22","Upper Newport Bay","UNB-3","UNB-3-10-15",22,"black","","Fiber",0.899,0.74,1.963,1.963,1864.85,1963,2061.15,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,347000,430000,642000,"4.61E-04","5.80E-04","8.79E-04","",0.001963,1.67e-05,1.67e-05,0.0922354956244179,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142156120672238,0.0193008716685071,34.1342793015373,0.00142156120672238
"1749",NA,"fiber","","fiber","UNB-2-25-30-500um_B_69","Upper Newport Bay","UNB-2","UNB-2-25-30",69,"clear","","Fiber",1.574,0.169,1.965,1.965,1866.75,1965,2063.25,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,347000,430000,642000,"4.62E-04","5.81E-04","8.80E-04","",0.001965,1.67e-05,1.67e-05,0.0921885444909993,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142156334675759,0.0193009007242697,34.1341765294663,0.00142156334675759
"1750",NA,"fiber","","fiber","UNB-1-25-30-1000um_A_5","Upper Newport Bay","UNB-1","UNB-1-25-30",5,"black","","Fiber",0.812,0.579,1.966,1.966,1867.7,1966,2064.3,15,16.7,20.4,15,16.7,20.4,"Unknown","",1.33e-09,1.35e-09,1.37e-09,347000,431000,643000,"4.62E-04","5.81E-04","8.80E-04","",0.001966,1.67e-05,1.67e-05,0.0921650957955949,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142156441575866,0.0193009152383493,34.1341251924221,0.00142156441575866
"1751",NA,"fiber","","fiber","UNB-1-40-45-250um_A_17","Upper Newport Bay","UNB-1","UNB-1-40-45",17,"blue","","Fiber",0.832,0.506,1.966,1.966,1867.7,1966,2064.3,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,347000,431000,643000,"4.62E-04","5.81E-04","8.80E-04","",0.001966,1.67e-05,1.67e-05,0.0921650957955949,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142156441575866,0.0193009152383493,34.1341251924221,0.00142156441575866
"1752",NA,"fiber","","fiber","UNB-3-20-25-250um_B_1","Upper Newport Bay","UNB-3","UNB-3-20-25",1,"blue","","Fiber",1.679,0.372,1.966,1.966,1867.7,1966,2064.3,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,347000,431000,643000,"4.62E-04","5.81E-04","8.80E-04","",0.001966,1.67e-05,1.67e-05,0.0921650957955949,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142156441575866,0.0193009152383493,34.1341251924221,0.00142156441575866
"1753",NA,"fiber","","fiber","UNB-3-25-30-250um_A_3","Upper Newport Bay","UNB-3","UNB-3-25-30",3,"clear","","Fiber",1.155,0.447,1.967,1.967,1868.65,1967,2065.35,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,348000,431000,643000,"4.62E-04","5.82E-04","8.81E-04","",0.001967,1.67e-05,1.67e-05,0.0921416649840314,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142156548408308,0.0193009297432418,34.134073887989,0.00142156548408308
"1754",NA,"fiber","","fiber","UNB-3-15-20-250um_D_9","Upper Newport Bay","UNB-3","UNB-3-15-20",9,"orange","","Fiber",0.951,0.562,1.968,1.968,1869.6,1968,2066.4,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,348000,431000,643000,"4.63E-04","5.82E-04","8.81E-04","",0.001968,1.67e-05,1.67e-05,0.0921182520335877,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.0014215665517316,0.0193009442389576,34.1340226161298,0.0014215665517316
"1755",NA,"fiber","","fiber","UNB-3-25-30-500um_B_25","Upper Newport Bay","UNB-3","UNB-3-25-30",25,"blue","","Fiber",1.001,0.369,1.97,1.97,1871.5,1970,2068.5,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,348000,432000,644000,"4.63E-04","5.83E-04","8.82E-04","",0.00197,1.67e-05,1.67e-05,0.0920714796253763,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142156868500408,0.0193009732029009,34.1339201699841,0.00142156868500408
"1756",NA,"fiber","","fiber","UNB-1-05-10-250um_B_64","Upper Newport Bay","UNB-1","UNB-1-05-10",64,"black","","Fiber",1.917,0.128,1.973,1.973,1874.35,1973,2071.65,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,349000,432000,645000,"4.64E-04","5.83E-04","8.83E-04","",0.001973,1.67e-05,1.67e-05,0.0920014544057453,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142157187986287,0.0193010165802519,34.1337667441409,0.00142157187986287
"1757",NA,"fiber","","fiber","UNB-2-00-05-250um_B_44","Upper Newport Bay","UNB-2","UNB-2-00-05",44,"clear","","Fiber",1.058,0.309,1.973,1.973,1874.35,1973,2071.65,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,349000,432000,645000,"4.64E-04","5.83E-04","8.83E-04","",0.001973,1.67e-05,1.67e-05,0.0920014544057453,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142157187986287,0.0193010165802519,34.1337667441409,0.00142157187986287
"1758",NA,"fiber","","fiber","UNB-1-05-10-500um_A_13","Upper Newport Bay","UNB-1","UNB-1-05-10",13,"blue","","Fiber",1.763,0.284,1.976,1.976,1877.2,1976,2074.8,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,349000,433000,646000,"4.64E-04","5.84E-04","8.85E-04","",0.001976,1.67e-05,1.67e-05,0.0919315887170921,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142157506868009,0.0193010598755753,34.1336136094613,0.00142157506868009
"1759",NA,"fiber","","fiber","UNB-2-10-15-1000um_C_6","Upper Newport Bay","UNB-2","UNB-2-10-15",6,"black","","Fiber",1.825,0.236,1.976,1.976,1877.2,1976,2074.8,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,349000,433000,646000,"4.64E-04","5.84E-04","8.85E-04","",0.001976,1.67e-05,1.67e-05,0.0919315887170921,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142157506868009,0.0193010598755753,34.1336136094613,0.00142157506868009
"1760",NA,"fiber","","fiber","UNB-3-15-20-250um_D_44","Upper Newport Bay","UNB-3","UNB-3-15-20",44,"orange","","Fiber",1.106,0.688,1.978,1.978,1879.1,1978,2076.9,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,350000,433000,647000,"4.65E-04","5.85E-04","8.86E-04","",0.001978,1.67e-05,1.67e-05,0.0918850999208364,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142157719121198,0.0193010886936912,34.1335116809417,0.00142157719121198
"1761",NA,"fiber","","fiber","UNB-3-40-45-250um_A_23","Upper Newport Bay","UNB-3","UNB-3-40-45",23,"pink","","Fiber",1.28,0.52,1.979,1.979,1880.05,1979,2077.95,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,350000,433000,647000,"4.65E-04","5.85E-04","8.86E-04","",0.001979,1.67e-05,1.67e-05,0.0918618819545982,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142157825147633,0.0193011030891501,34.1334607649519,0.00142157825147633
"1762",NA,"fiber","","fiber","UNB-2-05-10-500um_C_18","Upper Newport Bay","UNB-2","UNB-2-05-10",18,"blue","","Fiber",1.569,0.461,1.98,1.98,1881,1980,2079,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,350000,434000,647000,"4.65E-04","5.85E-04","8.87E-04","",0.00198,1.67e-05,1.67e-05,0.0918386815799499,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142157931107395,0.0193011174755568,34.1334098810934,0.00142157931107395
"1763",NA,"fiber","","fiber","UNB-3-00-05-250um_A_59","Upper Newport Bay","UNB-3","UNB-3-00-05",59,"red","","Fiber",0.876,0.499,1.98,1.98,1881,1980,2079,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,350000,434000,647000,"4.65E-04","5.85E-04","8.87E-04","",0.00198,1.67e-05,1.67e-05,0.0918386815799499,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142157931107395,0.0193011174755568,34.1334098810934,0.00142157931107395
"1764",NA,"fiber","","fiber","UNB-3-05-10-250um_D_39","Upper Newport Bay","UNB-3","UNB-3-05-10",39,"blue","","Fiber",1.456,0.53,1.98,1.98,1881,1980,2079,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,350000,434000,647000,"4.65E-04","5.85E-04","8.87E-04","",0.00198,1.67e-05,1.67e-05,0.0918386815799499,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142157931107395,0.0193011174755568,34.1334098810934,0.00142157931107395
"1765",NA,"fiber","","fiber","UNB-3-15-20-500um_B_25","Upper Newport Bay","UNB-3","UNB-3-15-20",25,"blue","","Fiber",1.528,0.418,1.98,1.98,1881,1980,2079,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,350000,434000,647000,"4.65E-04","5.85E-04","8.87E-04","",0.00198,1.67e-05,1.67e-05,0.0918386815799499,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142157931107395,0.0193011174755568,34.1334098810934,0.00142157931107395
"1766",NA,"fiber","","fiber","UNB-3-00-05-250um_B_55","Upper Newport Bay","UNB-3","UNB-3-00-05",55,"black","","Fiber",1.067,0.385,1.981,1.981,1881.95,1981,2080.05,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,350000,434000,647000,"4.66E-04","5.86E-04","8.87E-04","",0.001981,1.67e-05,1.67e-05,0.0918154987746885,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142158037000559,0.0193011318529215,34.1333590293297,0.00142158037000559
"1767",NA,"fiber","","fiber","UNB-3-15-20-250um_B_45","Upper Newport Bay","UNB-3","UNB-3-15-20",45,"blue","","Fiber",0.849,0.404,1.981,1.981,1881.95,1981,2080.05,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,350000,434000,647000,"4.66E-04","5.86E-04","8.87E-04","",0.001981,1.67e-05,1.67e-05,0.0918154987746885,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142158037000559,0.0193011318529215,34.1333590293297,0.00142158037000559
"1768",NA,"fiber","","fiber","UNB-2-05-10-250um_A_43","Upper Newport Bay","UNB-2","UNB-2-05-10",43,"gray","","Fiber",0.938,0.741,1.982,1.982,1882.9,1982,2081.1,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,350000,434000,648000,"4.66E-04","5.86E-04","8.88E-04","",0.001982,1.67e-05,1.67e-05,0.0917923335166499,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142158142827203,0.0193011462212543,34.1333082096244,0.00142158142827203
"1769",NA,"fiber","","fiber","UNB-1-20-25-1000um_B_2","Upper Newport Bay","UNB-1","UNB-1-20-25",2,"blue","","Fiber",1.379,0.46,1.985,1.985,1885.75,1985,2084.25,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,351000,435000,649000,"4.67E-04","5.87E-04","8.89E-04","",0.001985,1.67e-05,1.67e-05,0.0917229428048175,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142158459908755,0.0193011892721643,34.1331559424952,0.00142158459908755
"1770",NA,"fiber","","fiber","UNB-2-05-10-250um_B_7","Upper Newport Bay","UNB-2","UNB-2-05-10",7,"green","","Fiber",0.853,0.357,1.985,1.985,1885.75,1985,2084.25,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,351000,435000,649000,"4.67E-04","5.87E-04","8.89E-04","",0.001985,1.67e-05,1.67e-05,0.0917229428048175,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142158459908755,0.0193011892721643,34.1331559424952,0.00142158459908755
"1771",NA,"fiber","","fiber","UNB-3-50-55-250um_A_2","Upper Newport Bay","UNB-3","UNB-3-50-55",2,"gray","","Fiber",1.018,0.362,1.986,1.986,1886.7,1986,2085.3,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,351000,435000,649000,"4.67E-04","5.87E-04","8.89E-04","",0.001986,1.67e-05,1.67e-05,0.0916998475148115,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142158565470064,0.0193012036044721,34.1331052506602,0.00142158565470064
"1772",NA,"fiber","","fiber","UNB-2-00-05-500um_D_11","Upper Newport Bay","UNB-2","UNB-2-00-05",11,"blue","","Fiber",1.093,0.291,1.987,1.987,1887.65,1987,2086.35,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,351000,435000,649000,"4.67E-04","5.88E-04","8.90E-04","",0.001987,1.67e-05,1.67e-05,0.0916767696617935,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142158670965226,0.019301217927799,34.1330545907023,0.00142158670965226
"1773",NA,"fiber","","fiber","UNB-2-05-10-500um_A_13","Upper Newport Bay","UNB-2","UNB-2-05-10",13,"black","","Fiber",1.18,0.654,1.987,1.987,1887.65,1987,2086.35,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,351000,435000,649000,"4.67E-04","5.88E-04","8.90E-04","",0.001987,1.67e-05,1.67e-05,0.0916767696617935,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142158670965226,0.019301217927799,34.1330545907023,0.00142158670965226
"1774",NA,"fiber","","fiber","UNB-2-05-10-250um_A_45","Upper Newport Bay","UNB-2","UNB-2-05-10",45,"black","","Fiber",1.299,0.403,1.989,1.989,1889.55,1989,2088.45,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,351000,436000,650000,"4.67E-04","5.88E-04","8.91E-04","",0.001989,1.67e-05,1.67e-05,0.0916306661790379,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.0014215888175741,0.0193012465475508,34.1329533662738,0.0014215888175741
"1775",NA,"fiber","","fiber","UNB-2-05-10-250um_H_21","Upper Newport Bay","UNB-2","UNB-2-05-10",21,"black","","Fiber",1.238,0.533,1.99,1.99,1890.5,1990,2089.5,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,352000,436000,650000,"4.68E-04","5.88E-04","8.91E-04","",0.00199,1.67e-05,1.67e-05,0.0916076405055549,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142158987054581,0.0193012608439959,34.1329028017311,0.00142158987054581
"1776",NA,"fiber","","fiber","UNB-3-15-20-250um_C_40","Upper Newport Bay","UNB-3","UNB-3-15-20",40,"blue","","Fiber",1.702,0.342,1.991,1.991,1891.45,1991,2090.55,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,352000,436000,651000,"4.68E-04","5.89E-04","8.92E-04","",0.001991,1.67e-05,1.67e-05,0.0915846321815688,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142159092285903,0.0193012751315006,34.1328522689216,0.00142159092285903
"1777","PET","fiber","poly(ethylene terephthalate)","fiber","UNB-1-05-10-1000um_A_9","Upper Newport Bay","UNB-1","UNB-1-05-10",9,"blue","","Fiber",1.595,0.436,1.992,1.992,1892.4,1992,2091.6,15,16.7,20.4,15,16.7,20.4,"poly(esters/ethers/diglycidylethers/terephthalates)s","poly(ethylene terephthalate)",1.44e-09,1.45e-09,1.46e-09,352000,436000,651000,"5.07E-04","6.33E-04","9.51E-04","",0.001992,1.67e-05,1.67e-05,0.0915616411853031,1.67e-05,1026,1450,0.413255360623782,0.231957755607296,NA,0.00169986968440368,0.0230795314874321,31.2400308089006,0.00169986968440368
"1778",NA,"fiber","","fiber","UNB-3-15-20-500um_A_29","Upper Newport Bay","UNB-3","UNB-3-15-20",29,"blue","","Fiber",1.195,0.373,1.992,1.992,1892.4,1992,2091.6,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,352000,436000,651000,"4.68E-04","5.89E-04","8.92E-04","",0.001992,1.67e-05,1.67e-05,0.0915616411853031,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.00142159197451451,0.019301289410075,34.1328017678095,0.00142159197451451
"1779",NA,"fiber","","fiber","UNB-2-20-25-500um_B_47","Upper Newport Bay","UNB-2","UNB-2-20-25",47,"gray","","Fiber",0.835,0.583,1.996,1.996,1896.2,1996,2095.8,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,353000,437000,652000,"4.69E-04","5.90E-04","8.94E-04","",0.001996,1.67e-05,1.67e-05,0.0914698500432458,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.0014215961745738,0.0193013464352703,34.1326000796197,0.0014215961745738
"1780",NA,"fiber","","fiber","UNB-3-40-45-250um_A_5","Upper Newport Bay","UNB-3","UNB-3-40-45",5,"gray","","Fiber",1.339,0.506,1.996,1.996,1896.2,1996,2095.8,15,16.7,20.4,15,16.7,20.4,"","",1.33e-09,1.35e-09,1.37e-09,353000,437000,652000,"4.69E-04","5.90E-04","8.94E-04","",0.001996,1.67e-05,1.67e-05,0.0914698500432458,1.67e-05,1026,1350,0.315789473684211,0.212064813931685,NA,0.0014215961745738,0.0193013464352703,34.1326000796197,0.0014215961745738
