,Site,Location,Sub,Sample,Depth,Size,Unique_ID,Color,Color-Group,Morphology,1st Order Morph,Comment,Feret,MinFeret,Length,plastic_or_not,match_val,good_match_vals,material_class,material_class_specific,spectrum_identity
7357,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_30,white,NA,not plastic,NA,NA,0.658,0.483,0,NA,NA,NA,NA,NA,NA
7358,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_31,black,Blacks,TRWP,Non-Fiber,NA,0.574,0.188,0,NA,NA,NA,NA,NA,NA
7359,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_32,gray,Blacks,fragment,Non-Fiber,NA,0.731,0.573,0,NA,NA,NA,NA,NA,NA
7360,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_33,green,Greens,fragment,Non-Fiber,NA,1.125,0.142,0,NA,NA,NA,NA,NA,NA
7361,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_34,black,Blacks,TRWP,Non-Fiber,NA,0.72,0.402,0,NA,NA,NA,NA,NA,NA
7362,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_35,black,Blacks,fiber,Fiber,NA,0.883,0.471,0,NA,NA,NA,NA,NA,NA
7363,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_36,gray,Blacks,fragment,Non-Fiber,NA,0.787,0.443,2.101,NA,NA,NA,NA,NA,NA
7364,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_37,gray,Blacks,fiber,Fiber,NA,1.034,0.354,0,NA,NA,NA,NA,NA,NA
7365,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_38,gray,Blacks,fiber,Fiber,NA,1.029,0.435,0,NA,NA,NA,NA,NA,NA
7366,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_39,gray,Blacks,fiber,Fiber,NA,1.077,0.271,1.364,NA,NA,NA,NA,NA,NA
7367,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_40,gray,Blacks,fragment,Non-Fiber,NA,0.638,0.283,0,NA,NA,NA,NA,NA,NA
7368,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_41,black,Blacks,fragment,Non-Fiber,NA,0.264,0.197,0,NA,NA,NA,NA,NA,NA
7369,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_42,red,Reds,fiber,Fiber,NA,0.659,0.303,1.094,NA,NA,NA,NA,NA,NA
7370,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_43,yellow,Yellows,fiber,Fiber,NA,1.591,0.426,0,NA,NA,NA,NA,NA,NA
7371,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_44,gray,Blacks,fragment,Non-Fiber,NA,0.671,0.238,0,NA,NA,NA,NA,NA,NA
7372,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_45,green,Greens,fragment,Non-Fiber,NA,0.658,0.117,0,NA,NA,NA,NA,NA,NA
7373,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_46,black,Blacks,TRWP,Non-Fiber,NA,0.724,0.355,0,NA,NA,NA,NA,NA,NA
7374,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_47,black,Blacks,TRWP,Non-Fiber,NA,0.625,0.364,0,NA,NA,NA,NA,NA,NA
7375,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_48,black,Blacks,TRWP,Non-Fiber,NA,0.269,0.17,0,NA,NA,NA,NA,NA,NA
7376,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_49,black,Blacks,TRWP,Non-Fiber,NA,0.408,0.218,0,NA,NA,NA,NA,NA,NA
7377,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_50,gray,Blacks,fiber,Fiber,NA,1.307,0.653,2.525,NA,NA,NA,NA,NA,NA
7378,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_51,black,Blacks,fiber,Fiber,NA,1.164,0.487,2.232,NA,NA,NA,NA,NA,NA
7379,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_52,black,Blacks,TRWP,Non-Fiber,NA,0.574,0.399,0,NA,NA,NA,NA,NA,NA
7380,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_53,black,Blacks,fiber,Fiber,NA,1.618,0.485,0,NA,NA,NA,NA,NA,NA
7381,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_54,gray,Blacks,fiber,Fiber,NA,0.923,0.201,1.084,NA,NA,NA,NA,NA,NA
7382,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_55,blue,Blues,fiber,Fiber,NA,1.43,0.602,0,NA,NA,NA,NA,NA,NA
7383,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_56,blue,Blues,fiber,Fiber,NA,1.956,0.41,2.605,NA,NA,NA,NA,NA,NA
7384,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_57,black,Blacks,TRWP,Non-Fiber,NA,0.563,0.228,0,NA,NA,NA,NA,NA,NA
7385,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_58,black,Blacks,TRWP,Non-Fiber,NA,1.094,0.352,0,NA,NA,NA,NA,NA,NA
7386,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_59,black,Blacks,TRWP,Non-Fiber,NA,0.601,0.228,0,NA,NA,NA,NA,NA,NA
7387,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_60,gray,Blacks,fragment,Non-Fiber,NA,0.51,0.282,0,NA,NA,NA,NA,NA,NA
7388,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_61,black,Blacks,TRWP,Non-Fiber,NA,0.52,0.387,0,NA,NA,NA,NA,NA,NA
7389,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_62,black,Blacks,TRWP,Non-Fiber,NA,1.061,0.496,0,NA,NA,NA,NA,NA,NA
7390,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_63,black,Blacks,fiber,Fiber,NA,0.819,0.31,1.222,NA,NA,NA,NA,NA,NA
7391,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_64,black,Blacks,TRWP,Non-Fiber,NA,0.733,0.582,0,NA,NA,NA,NA,NA,NA
7392,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_D_65,black,Blacks,TRWP,Non-Fiber,NA,0.627,0.338,0,NA,NA,NA,NA,NA,NA
7393,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_1,black,Blacks,TRWP,Non-Fiber,NA,0.666,0.406,0,NA,NA,NA,NA,NA,NA
7394,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_2,black,Blacks,fragment,Non-Fiber,NA,0.888,0.393,0,NA,NA,NA,NA,NA,NA
7395,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_3,black,Blacks,TRWP,Non-Fiber,NA,0.537,0.147,0,NA,NA,NA,NA,NA,NA
7396,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_4,black,Blacks,fiber,Fiber,NA,0.66,0.334,1.122,NA,NA,NA,NA,NA,NA
7397,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_5,black,Blacks,TRWP,Non-Fiber,NA,0.806,0.277,0,NA,NA,NA,NA,NA,NA
7398,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_6,blue,Blues,film,Non-Fiber,NA,0.941,0.141,0,plastic,0.720775654,TRUE,poly(acrylamide/amid)s,NA,ethylene_acrylic_acid
7399,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_7,black,Blacks,fiber,Fiber,NA,0.577,0.276,1.175,NA,NA,NA,NA,NA,NA
7400,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_8,gray,Blacks,fragment,Non-Fiber,NA,0.759,0.662,0,NA,NA,NA,NA,NA,NA
7401,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_9,pink,Reds,fiber,Fiber,NA,0.906,0.297,1.149,NA,NA,NA,NA,NA,NA
7402,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_10,blue,Blues,fragment,Non-Fiber,NA,0.775,0.298,0,NA,NA,NA,NA,NA,NA
7403,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_11,black,Blacks,TRWP,Non-Fiber,NA,0.818,0.493,0,NA,NA,NA,NA,NA,NA
7404,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_12,black,Blacks,TRWP,Non-Fiber,NA,0.727,0.408,0,NA,NA,NA,NA,NA,NA
7405,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_13,black,Blacks,TRWP,Non-Fiber,NA,1.026,0.532,0,NA,NA,NA,NA,NA,NA
7406,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_14,black,Blacks,TRWP,Non-Fiber,NA,0.77,0.296,0,NA,NA,NA,NA,NA,NA
7407,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_15,black,Blacks,TRWP,Non-Fiber,NA,0.603,0.45,0,NA,NA,NA,NA,NA,NA
7408,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_16,black,Blacks,TRWP,Non-Fiber,NA,0.605,0.355,0,NA,NA,NA,NA,NA,NA
7409,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_17,blue,Blues,film,Non-Fiber,NA,0.572,0.408,0,not plastic,0.725636339,TRUE,mineral,NA,chloroform
7410,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_18,black,Blacks,fragment,Non-Fiber,NA,0.641,0.393,0,NA,NA,NA,NA,NA,NA
7411,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_19,black,Blacks,TRWP,Non-Fiber,NA,0.431,0.184,0,NA,NA,NA,NA,NA,NA
7412,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_20,black,Blacks,TRWP,Non-Fiber,NA,0.821,0.246,0,NA,NA,NA,NA,NA,NA
7413,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_21,black,Blacks,TRWP,Non-Fiber,NA,0.634,0.494,0,NA,NA,NA,NA,NA,NA
7414,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_22,black,Blacks,TRWP,Non-Fiber,NA,0.367,0.157,0,NA,NA,NA,NA,NA,NA
7415,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_23,black,Blacks,fragment,Non-Fiber,NA,1.472,0.186,0,NA,NA,NA,NA,NA,NA
7416,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_24,black,Blacks,fiber,Fiber,NA,0.723,0.373,1.151,NA,NA,NA,NA,NA,NA
7417,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_25,blue,Blues,fiber,Fiber,NA,1.169,0.079,1.224,NA,NA,NA,NA,NA,NA
7418,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_26,black,Blacks,fragment,Non-Fiber,NA,0.544,0.343,0,NA,NA,NA,NA,NA,NA
7419,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_27,black,Blacks,TRWP,Non-Fiber,NA,0.477,0.326,0,NA,NA,NA,NA,NA,NA
7420,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_28,black,Blacks,fiber,Fiber,NA,1.404,0.15,0,NA,NA,NA,NA,NA,NA
7421,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_29,blue,Blues,fiber,Fiber,NA,0.947,0.216,1.188,NA,NA,NA,NA,NA,NA
7422,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_30,black,Blacks,TRWP,Non-Fiber,NA,0.61,0.173,0,NA,NA,NA,NA,NA,NA
7423,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_31,red,Reds,fiber,Fiber,NA,0.697,0.32,0,NA,NA,NA,NA,NA,NA
7424,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_32,pink,Reds,fiber,Fiber,NA,0.848,0.319,1.399,NA,NA,NA,NA,NA,NA
7425,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_33,black,Blacks,TRWP,Non-Fiber,NA,1.004,0.44,0,NA,NA,NA,NA,NA,NA
7426,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_34,black,NA,not plastic,NA,crumbly,0.501,0.303,0,NA,NA,NA,NA,NA,NA
7427,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_35,black,NA,not plastic,NA,crumbly,0.53,0.125,0,NA,NA,NA,NA,NA,NA
7428,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_36,black,Blacks,TRWP,Non-Fiber,NA,0.709,0.247,0,NA,NA,NA,NA,NA,NA
7429,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_37,black,Blacks,TRWP,Non-Fiber,NA,0.546,0.221,0,NA,NA,NA,NA,NA,NA
7430,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_38,black,Blacks,TRWP,Non-Fiber,NA,0.623,0.372,0,NA,NA,NA,NA,NA,NA
7431,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_39,black,Blacks,TRWP,Non-Fiber,NA,0.819,0.477,0,NA,NA,NA,NA,NA,NA
7432,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_40,black,Blacks,TRWP,Non-Fiber,NA,0.724,0.501,0,NA,NA,NA,NA,NA,NA
7433,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_41,black,Blacks,TRWP,Non-Fiber,NA,0.809,0.498,0,NA,NA,NA,NA,NA,NA
7434,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_42,black,Blacks,fragment,Non-Fiber,NA,1.217,0.161,0,NA,NA,NA,NA,NA,NA
7435,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_43,black,NA,not plastic,NA,crumbly,0.741,0.515,0,NA,NA,NA,NA,NA,NA
7436,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_44,black,Blacks,TRWP,Non-Fiber,NA,0.612,0.472,0,NA,NA,NA,NA,NA,NA
7437,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_45,black,Blacks,TRWP,Non-Fiber,NA,0.786,0.515,0,NA,NA,NA,NA,NA,NA
7438,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_46,white,Whites,fragment,Non-Fiber,NA,1.195,0.284,0,NA,NA,NA,NA,NA,NA
7439,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_47,black,Blacks,fiber,Fiber,NA,0.979,0.526,0,NA,NA,NA,NA,NA,NA
7440,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_48,black,Blacks,fiber,Fiber,NA,0.809,0.091,0.847,NA,NA,NA,NA,NA,NA
7441,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_49,black,Blacks,TRWP,Non-Fiber,NA,1.068,0.603,0,NA,NA,NA,NA,NA,NA
7442,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_50,black,Blacks,fiber,Fiber,NA,0.835,0.104,0.891,NA,NA,NA,NA,NA,NA
7443,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_51,black,Blacks,TRWP,Non-Fiber,NA,0.511,0.448,0,NA,NA,NA,NA,NA,NA
7444,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_52,pink,Reds,fragment,Non-Fiber,NA,1.121,0.256,0,plastic,0.957534012,TRUE,poly(propylene),poly(propylene),pp
7445,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_53,gray,Blacks,fragment,Non-Fiber,NA,0.531,0.304,0,NA,NA,NA,NA,NA,NA
7446,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_54,clear,Transparent,fragment,Non-Fiber,NA,0.706,0.498,0,NA,NA,NA,NA,NA,NA
7447,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_55,black,Blacks,fiber,Fiber,NA,1.424,0.227,1.58,NA,NA,NA,NA,NA,NA
7448,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_56,black,Blacks,fiber,Fiber,NA,1.363,0.712,2.531,NA,NA,NA,NA,NA,NA
7449,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_57,gray,Blacks,fiber,Fiber,NA,1.302,0.317,1.667,NA,NA,NA,NA,NA,NA
7450,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_58,pink,Reds,fiber,Fiber,NA,1.45,0.528,2.104,NA,NA,NA,NA,NA,NA
7451,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_59,black,Blacks,fiber,Fiber,NA,1.13,0.323,1.457,NA,NA,NA,NA,NA,NA
7452,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_60,black,Blacks,fragment,Non-Fiber,NA,0.668,0.415,0,NA,NA,NA,NA,NA,NA
7453,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_E_61,gray,Blacks,fiber,Fiber,NA,0.583,0.336,1.351,NA,NA,NA,NA,NA,NA
7454,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_F_1,black,Blacks,TRWP,Non-Fiber,NA,0.969,0.279,0,NA,NA,NA,NA,NA,NA
7455,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_F_2,black,Blacks,fiber,Fiber,NA,0.839,0.576,2.213,NA,NA,NA,NA,NA,NA
7456,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_F_3,gray,Blacks,fiber,Fiber,NA,0.753,0.519,0,NA,NA,NA,NA,NA,NA
7457,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_F_4,black,Blacks,fiber,Fiber,NA,0.693,0.289,1.089,NA,NA,NA,NA,NA,NA
7458,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_F_5,black,Blacks,TRWP,Non-Fiber,NA,0.787,0.192,0,NA,NA,NA,NA,NA,NA
7459,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_F_6,green,Greens,fragment,Non-Fiber,NA,0.457,0.199,0,NA,NA,NA,NA,NA,NA
7460,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_F_7,gray,Blacks,fiber,Fiber,NA,0.734,0.379,1.382,NA,NA,NA,NA,NA,NA
7461,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_F_8,gray,Blacks,fragment,Non-Fiber,NA,0.656,0.329,0,NA,NA,NA,NA,NA,NA
7462,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_F_9,white,NA,not plastic,NA,NA,0.681,0.335,0,NA,NA,NA,NA,NA,NA
7463,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_F_10,red,Reds,fiber,Fiber,NA,0.895,0.161,0.984,NA,NA,NA,NA,NA,NA
7464,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_F_11,black,Blacks,TRWP,Non-Fiber,NA,0.474,0.283,0,NA,NA,NA,NA,NA,NA
7465,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_F_12,black,Blacks,TRWP,Non-Fiber,NA,0.843,0.248,0,NA,NA,NA,NA,NA,NA
7466,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_F_13,black,Blacks,TRWP,Non-Fiber,NA,0.645,0.388,0,NA,NA,NA,NA,NA,NA
7467,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_F_14,black,Blacks,TRWP,Non-Fiber,NA,1,0.299,0,NA,NA,NA,NA,NA,NA
7468,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_F_15,black,Blacks,TRWP,Non-Fiber,NA,0.412,0.292,0,NA,NA,NA,NA,NA,NA
7469,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_F_16,black,Blacks,TRWP,Non-Fiber,NA,0.538,0.304,0,NA,NA,NA,NA,NA,NA
7470,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_F_17,black,Blacks,TRWP,Non-Fiber,NA,0.627,0.405,0,NA,NA,NA,NA,NA,NA
7471,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_F_18,white,Whites,fragment,Non-Fiber,NA,0.655,0.556,0,NA,NA,NA,NA,NA,NA
7472,Upper Bay Basin II,SUB-2-3,S1,SUB-2-3-S1,0-5cm,250um,SUB-2-3_G-01-250-500um_S1_F_19,black,Blacks,fragment,Non-Fiber,NA,1.214,0.188,0,NA,NA,NA,NA,NA,NA
