,Material,Morphology,Material..Raw.Data.,Morphology..Raw.Data.,Unique_ID,Site,Location,Sample,Particle.x,Color,Plastic.or.not..morphology.,X1st.Order.Morph,Feret,MinFeret,Length,Length..mm.,Min.Length..microns.,Length..microns.,Max.Length..microns.,Min.Width..microns.,Width..microns.,Max.Width..microns.,Min.Height..Microns.,Height..microns.,Max.Height..Microns.,Polymer.Class..openspecy.,Polymer..openspecy.,Min.Density..mg.microns3.,Density..mg.microns3.,Max.Density..mg.microns3.,Min.Volume..microns3.,Volume..microns3.,Max.Volume..microns3.,Min.Mass..mg.,Mass..mg.,Max.Mass..mg.,OS_Plastic_Not,a,b,c,CSF,Deqi,water.density,particle.density,delta,D_dimless,P,W,Re,Cd,W_adj
2563,NA,fiber,,fiber,SUB-2-1-G_01 (500um-1000um)_S1-_A_18,Basin II,SUB-2-1,SUB-2-1-S1,18,black,,Fiber,1.041,0.695,2.427,2.427,2305.65,2427,2548.35,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,429000,532000,793000,0.000536,0.00067,0.00102,,0.002427,1.67E-05,1.67E-05,0.082951329,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145327,0.015550379,37.9781191,0.001145327
2564,NA,fiber,,fiber,SUB-4-2-250um_S1_D_18,Lower Harbor,SUB-4-2,SUB-4-2-S1,18,gray,,Fiber,1.261,0.743,2.431,2.431,2309.45,2431,2552.55,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,430000,532000,795000,0.000537,0.000671,0.00102,,0.002431,1.67E-05,1.67E-05,0.082883056,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.00114533,0.015550412,37.97796143,0.00114533
2565,Poly(2-hydroxyethyl methacrylate),fiber,poly(2-hydroxyethyl methacrylate),fiber,SUB-1-02_01 (>1000um)_S1-0_A_2,Basin I/III,SUB-1-2,SUB-1-2-S1,2,black,,Fiber,1.285,0.898,2.432,2.432,2310.4,2432,2553.6,15,16.7,20.4,15,16.7,20.4,polyhydroxy(meth)acrylates,poly(2-hydroxyethyl methacrylate),1.22E-09,1.25E-09,1.28E-09,430000,533000,795000,0.000524,0.000666,0.00102,,0.002432,1.67E-05,1.67E-05,0.082866014,1.67E-05,1026,1250,0.218323587,0.187515117,NA,0.001112544,0.015105271,38.52924778,0.001112544
2566,NA,fiber,,fiber,SUB-4-1-250um_S1_H_10,Lower Harbor,SUB-4-1,SUB-4-1-S1,10,blue,,Fiber,1.942,0.484,2.432,2.432,2310.4,2432,2553.6,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,430000,533000,795000,0.000537,0.000671,0.00102,,0.002432,1.67E-05,1.67E-05,0.082866014,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.00114533,0.01555042,37.97792206,0.00114533
2567,NA,fiber,,fiber,SUB-4-11-250um_S1_C_83,Lower Harbor,SUB-4-11,SUB-4-11-S1,83,translucent,,Fiber,1.209,0.906,2.432,2.432,2310.4,2432,2553.6,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,430000,533000,795000,0.000537,0.000671,0.00102,,0.002432,1.67E-05,1.67E-05,0.082866014,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.00114533,0.01555042,37.97792206,0.00114533
2568,NA,fiber,,fiber,SUB-4-9-250um_S1_B_37,Lower Harbor,SUB-4-9,SUB-4-9-S1,37,pink,,Fiber,0.952,0.738,2.432,2.432,2310.4,2432,2553.6,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,430000,533000,795000,0.000537,0.000671,0.00102,,0.002432,1.67E-05,1.67E-05,0.082866014,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.00114533,0.01555042,37.97792206,0.00114533
2569,NA,fiber,,fiber,SUB-4-2-250um_S1_A_37,Lower Harbor,SUB-4-2,SUB-4-2-S1,37,black,,Fiber,1.213,0.722,2.433,2.433,2311.35,2433,2554.65,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,430000,533000,795000,0.000537,0.000671,0.00102,,0.002433,1.67E-05,1.67E-05,0.082848983,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145331,0.015550428,37.97788272,0.001145331
2570,NA,fiber,,fiber,SUB-3-7-250um_S1_A_78,Middle Newport Bay,SUB-3-7,SUB-3-7-S1,78,black,,Fiber,1.424,0.634,2.436,2.436,2314.2,2436,2557.8,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,430000,534000,796000,0.000538,0.000672,0.00102,,0.002436,1.67E-05,1.67E-05,0.082797952,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145333,0.015550452,37.9777648,0.001145333
2571,NA,fiber,,fiber,SUB-4-5-250um_S1_C_52,Lower Harbor,SUB-4-5,SUB-4-5-S1,52,blue,,Fiber,2.264,0.257,2.437,2.437,2315.15,2437,2558.85,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,431000,534000,797000,0.000538,0.000673,0.00102,,0.002437,1.67E-05,1.67E-05,0.082780962,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145333,0.01555046,37.97772554,0.001145333
2572,NA,fiber,,fiber,SUB-4-5-250um_S1_B_15,Lower Harbor,SUB-4-5,SUB-4-5-S1,15,translucent,,Fiber,1.558,0.508,2.439,2.439,2317.05,2439,2560.95,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,431000,534000,797000,0.000539,0.000673,0.00102,,0.002439,1.67E-05,1.67E-05,0.082747015,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145334,0.015550476,37.97764707,0.001145334
2573,NA,fiber,,fiber,SUB-3-3-500um_S1_A_37,Middle Newport Bay,SUB-3-3,SUB-3-3-S1,37,gray,,Fiber,2.096,0.465,2.44,2.44,2318,2440,2562,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,431000,534000,798000,0.000539,0.000673,0.00102,,0.00244,1.67E-05,1.67E-05,0.082730057,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145335,0.015550484,37.97760786,0.001145335
2574,NA,fiber,,fiber,SUB-4-11-250um_S1_B_100,Lower Harbor,SUB-4-11,SUB-4-11-S1,100,blue,,Fiber,0.796,0.555,2.44,2.44,2318,2440,2562,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,431000,534000,798000,0.000539,0.000673,0.00102,,0.00244,1.67E-05,1.67E-05,0.082730057,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145335,0.015550484,37.97760786,0.001145335
2575,NA,fiber,,fiber,SUB-3-7-1000um_S1_A_5,Middle Newport Bay,SUB-3-7,SUB-3-7-S1,5,black,,Fiber,1.743,0.622,2.442,2.442,2319.9,2442,2564.1,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,432000,535000,798000,0.000539,0.000674,0.00102,,0.002442,1.67E-05,1.67E-05,0.082696172,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145336,0.0155505,37.97752952,0.001145336
2576,NA,fiber,,fiber,SUB-4-11-250um_S1_C_93,Lower Harbor,SUB-4-11,SUB-4-11-S1,93,translucent,,Fiber,1.54,0.798,2.442,2.442,2319.9,2442,2564.1,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,432000,535000,798000,0.000539,0.000674,0.00102,,0.002442,1.67E-05,1.67E-05,0.082696172,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145336,0.0155505,37.97752952,0.001145336
2577,NA,fiber,,fiber,SUB-4-1-250um_S1_E_45,Lower Harbor,SUB-4-1,SUB-4-1-S1,45,translucent,,Fiber,0.982,0.598,2.443,2.443,2320.85,2443,2565.15,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,432000,535000,798000,0.00054,0.000674,0.00102,,0.002443,1.67E-05,1.67E-05,0.082679245,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145337,0.015550508,37.97749037,0.001145337
2578,NA,fiber,,fiber,SUB-4-4-250um_S1_B_7,Lower Harbor,SUB-4-4,SUB-4-4-S1,7,translucent,,Fiber,1.118,0.657,2.444,2.444,2321.8,2444,2566.2,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,432000,535000,799000,0.00054,0.000675,0.00102,,0.002444,1.67E-05,1.67E-05,0.082662329,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145337,0.015550516,37.97745125,0.001145337
2579,NA,fiber,,fiber,SUB-3-7-250um_S1_C_56,Middle Newport Bay,SUB-3-7,SUB-3-7-S1,56,black,,Fiber,1.245,0.645,2.447,2.447,2324.65,2447,2569.35,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,432000,536000,8.00E+05,0.000541,0.000675,0.00102,,0.002447,1.67E-05,1.67E-05,0.082611641,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145339,0.01555054,37.97733399,0.001145339
2580,NA,fiber,,fiber,SUB-4-1-250um_S1_F_39,Lower Harbor,SUB-4-1,SUB-4-1-S1,39,black,,Fiber,1.02,0.635,2.447,2.447,2324.65,2447,2569.35,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,432000,536000,8.00E+05,0.000541,0.000675,0.00102,,0.002447,1.67E-05,1.67E-05,0.082611641,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145339,0.01555054,37.97733399,0.001145339
2581,NA,fiber,,fiber,SUB-4-11-250um_S1_A_20,Lower Harbor,SUB-4-11,SUB-4-11-S1,20,pink,,Fiber,1.225,0.837,2.448,2.448,2325.6,2448,2570.4,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,433000,536000,8.00E+05,0.000541,0.000676,0.00102,,0.002448,1.67E-05,1.67E-05,0.082594766,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.00114534,0.015550548,37.97729495,0.00114534
2582,NA,fiber,,fiber,SUB-4-7-250um_S2_C_16,Lower Harbor,SUB-4-7,SUB-4-7-S2,16,blue,,Fiber,1.916,0.5,2.448,2.448,2325.6,2448,2570.4,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,433000,536000,8.00E+05,0.000541,0.000676,0.00102,,0.002448,1.67E-05,1.67E-05,0.082594766,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.00114534,0.015550548,37.97729495,0.00114534
2583,NA,fiber,,fiber,SUB-2-4_G-01-250-500um_S1_A_43,Basin II,SUB-2-4,SUB-2-4-S1,43,black,,Fiber,1.28,0.327,2.449,2.449,2326.55,2449,2571.45,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,433000,536000,8.00E+05,0.000541,0.000676,0.00102,,0.002449,1.67E-05,1.67E-05,0.082577902,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.00114534,0.015550556,37.97725592,0.00114534
2584,NA,fiber,,fiber,SUB-4-11-500um_S1_A_15,Lower Harbor,SUB-4-11,SUB-4-11-S1,15,blue,,Fiber,2.057,0.413,2.451,2.451,2328.45,2451,2573.55,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,433000,537000,801000,0.000541,0.000676,0.00103,,0.002451,1.67E-05,1.67E-05,0.082544203,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145342,0.015550572,37.97717793,0.001145342
2585,NA,fiber,,fiber,SUB-4-4-250um_S1_A_75,Lower Harbor,SUB-4-4,SUB-4-4-S1,75,blue,,Fiber,1.118,0.514,2.452,2.452,2329.4,2452,2574.6,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,433000,537000,801000,0.000542,0.000677,0.00103,,0.002452,1.67E-05,1.67E-05,0.08252737,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145342,0.01555058,37.97713897,0.001145342
2586,NA,fiber,,fiber,SUB-2-2-G_01 (500-1mm)_S1-_A_46,Basin II,SUB-2-2,SUB-2-2-S1,46,black,,Fiber,1.116,0.481,2.454,2.454,2331.3,2454,2576.7,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,434000,538000,802000,0.000542,0.000677,0.00103,,0.002454,1.67E-05,1.67E-05,0.082493733,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145343,0.015550596,37.9770611,0.001145343
2587,NA,fiber,,fiber,SUB-3-7-250um_S1_A_54,Middle Newport Bay,SUB-3-7,SUB-3-7-S1,54,black,,Fiber,1.856,0.52,2.455,2.455,2332.25,2455,2577.75,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,434000,538000,802000,0.000542,0.000678,0.00103,,0.002455,1.67E-05,1.67E-05,0.08247693,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145344,0.015550604,37.97702219,0.001145344
2588,NA,fiber,,fiber,SUB-3-9-1000um_S1_A_1,Middle Newport Bay,SUB-3-9,SUB-3-9-S1,1,translucent,,Fiber,2.056,0.427,2.457,2.457,2334.15,2457,2579.85,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,434000,538000,803000,0.000543,0.000678,0.00103,,0.002457,1.67E-05,1.67E-05,0.082443355,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145345,0.01555062,37.97694444,0.001145345
2589,NA,fiber,,fiber,SUB-4-7-1000um_S2_A_25,Lower Harbor,SUB-4-7,SUB-4-7-S2,25,translucent,,Fiber,1.449,0.587,2.464,2.464,2340.8,2464,2587.2,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,435000,540000,805000,0.000544,0.00068,0.00103,,0.002464,1.67E-05,1.67E-05,0.082326165,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145349,0.015550675,37.97667293,0.001145349
2590,NA,fiber,,fiber,SUB-4-1-250um_S1_D_17,Lower Harbor,SUB-4-1,SUB-4-1-S1,17,blue,,Fiber,1.524,0.518,2.465,2.465,2341.75,2465,2588.25,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,436000,540000,806000,0.000545,0.00068,0.00103,,0.002465,1.67E-05,1.67E-05,0.082309464,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.00114535,0.015550683,37.97663422,0.00114535
2591,NA,fiber,,fiber,SUB-4-11-1000um_S1_A_40,Lower Harbor,SUB-4-11,SUB-4-11-S1,40,translucent,,Fiber,2.17,0.428,2.465,2.465,2341.75,2465,2588.25,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,436000,540000,806000,0.000545,0.00068,0.00103,,0.002465,1.67E-05,1.67E-05,0.082309464,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.00114535,0.015550683,37.97663422,0.00114535
2592,NA,fiber,,fiber,SUB-4-1-250um_S1_A_15,Lower Harbor,SUB-4-1,SUB-4-1-S1,15,blue,,Fiber,0.818,0.432,2.466,2.466,2342.7,2466,2589.3,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,436000,540000,806000,0.000545,0.000681,0.00103,,0.002466,1.67E-05,1.67E-05,0.082292773,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.00114535,0.015550691,37.97659554,0.00114535
2593,NA,fiber,,fiber,SUB-2-2_G-01-250-500um_S1_E_56,Basin II,SUB-2-2,SUB-2-2-S1,56,blue,,Fiber,2.236,0.299,2.467,2.467,2343.65,2467,2590.35,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,436000,540000,806000,0.000545,0.000681,0.00103,,0.002467,1.67E-05,1.67E-05,0.082276093,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145351,0.015550699,37.97655687,0.001145351
2594,NA,fiber,,fiber,SUB-4-1-250um_S1_C_10,Lower Harbor,SUB-4-1,SUB-4-1-S1,10,translucent,,Fiber,1.897,0.483,2.468,2.468,2344.6,2468,2591.4,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,436000,541000,807000,0.000545,0.000681,0.00103,,0.002468,1.67E-05,1.67E-05,0.082259423,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145351,0.015550707,37.97651822,0.001145351
2595,NA,fiber,,fiber,SUB-2-3-G_01 (500-1mm)_S1-_B_38,Basin II,SUB-2-3,SUB-2-3-S1,38,gray,,Fiber,1.758,0.622,2.468,2.468,2344.6,2468,2591.4,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,436000,541000,807000,0.000545,0.000681,0.00103,,0.002468,1.67E-05,1.67E-05,0.082259423,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145351,0.015550707,37.97651822,0.001145351
2596,NA,fiber,,fiber,SUB-1-04_01 (500-1mm)_S1-0_A_1,Basin I/III,SUB-1-4,SUB-1-4-S1,1,brown,,Fiber,1.442,0.85,2.469,2.469,2345.55,2469,2592.45,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,436000,541000,807000,0.000545,0.000681,0.00103,,0.002469,1.67E-05,1.67E-05,0.082242763,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145352,0.015550715,37.97647959,0.001145352
2597,NA,fiber,,fiber,SUB-2-2-G_01 (>1mm)_S1-_A_34,Basin II,SUB-2-2,SUB-2-2-S1,34,black,,Fiber,1.338,0.357,2.471,2.471,2347.45,2471,2594.55,15,16.7,20.4,15,16.7,20.4,Unknown,,1.25E-09,1.26E-09,1.28E-09,437000,541000,808000,0.000546,0.000682,0.00103,,0.002471,1.67E-05,1.67E-05,0.082209473,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145353,0.015550731,37.97640239,0.001145353
2598,NA,fiber,,fiber,SUB-4-1-250um_S1_J_3,Lower Harbor,SUB-4-1,SUB-4-1-S1,3,black,,Fiber,1.571,0.761,2.475,2.475,2351.25,2475,2598.75,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,437000,542000,809000,0.000547,0.000683,0.00104,,0.002475,1.67E-05,1.67E-05,0.082143014,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145356,0.015550762,37.97624822,0.001145356
2599,NA,fiber,,fiber,SUB-4-9-250um_S1_B_19,Lower Harbor,SUB-4-9,SUB-4-9-S1,19,translucent,,Fiber,1.09,0.305,2.475,2.475,2351.25,2475,2598.75,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,437000,542000,809000,0.000547,0.000683,0.00104,,0.002475,1.67E-05,1.67E-05,0.082143014,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145356,0.015550762,37.97624822,0.001145356
2600,NA,fiber,,fiber,SUB-2-4-G_01 (500-1mm)_S1-_A_25,Basin II,SUB-2-4,SUB-2-4-S1,25,black,,Fiber,1.604,0.561,2.476,2.476,2352.2,2476,2599.8,15,16.7,20.4,15,16.7,20.4,poly(esters/ethers/diglycidylethers/terephthalates)s,poly(esters/ethers/diglycidylethers/terephthalates)s,1.25E-09,1.26E-09,1.28E-09,438000,542000,809000,0.000547,0.000683,0.00104,,0.002476,1.67E-05,1.67E-05,0.082126424,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145356,0.01555077,37.97620972,0.001145356
2601,NA,fiber,,fiber,SUB-3-3-250um_S1_B_29,Middle Newport Bay,SUB-3-3,SUB-3-3-S1,29,blue,,Fiber,1.46,0.589,2.479,2.479,2355.05,2479,2602.95,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,438000,543000,810000,0.000548,0.000684,0.00104,,0.002479,1.67E-05,1.67E-05,0.082076716,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145358,0.015550794,37.97609436,0.001145358
2602,NA,fiber,,fiber,SUB-4-4-250um_S1_B_88,Lower Harbor,SUB-4-4,SUB-4-4-S1,88,translucent,,Fiber,0.5,0.439,2.479,2.479,2355.05,2479,2602.95,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,438000,543000,810000,0.000548,0.000684,0.00104,,0.002479,1.67E-05,1.67E-05,0.082076716,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145358,0.015550794,37.97609436,0.001145358
2603,NA,fiber,,fiber,SUB-4-7-1000um_S2_A_27,Lower Harbor,SUB-4-7,SUB-4-7-S2,27,black,,Fiber,2.071,0.558,2.483,2.483,2358.85,2483,2607.15,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,439000,544000,812000,0.000548,0.000685,0.00104,,0.002483,1.67E-05,1.67E-05,0.082010579,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.00114536,0.015550825,37.97594081,0.00114536
2604,NA,fiber,,fiber,SUB-4-10-250um_S1_A_6,Lower Harbor,SUB-4-10,SUB-4-10-S1,6,black,,Fiber,1.652,0.589,2.484,2.484,2359.8,2484,2608.2,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,439000,544000,812000,0.000549,0.000686,0.00104,,0.002484,1.67E-05,1.67E-05,0.081994069,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145361,0.015550833,37.97590247,0.001145361
2605,NA,fiber,,fiber,SUB-3-9-250um_S1_B_80,Middle Newport Bay,SUB-3-9,SUB-3-9-S1,80,pink,,Fiber,1.513,0.739,2.487,2.487,2362.65,2487,2611.35,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,439000,545000,813000,0.000549,0.000686,0.00104,,0.002487,1.67E-05,1.67E-05,0.081944601,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145363,0.015550857,37.97578757,0.001145363
2606,NA,fiber,,fiber,SUB-4-7-250um_S2_B_26,Lower Harbor,SUB-4-7,SUB-4-7-S2,26,gray,,Fiber,1.334,0.607,2.488,2.488,2363.6,2488,2612.4,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,440000,545000,813000,0.00055,0.000687,0.00104,,0.002488,1.67E-05,1.67E-05,0.081928131,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145363,0.015550865,37.97574931,0.001145363
2607,NA,fiber,,fiber,SUB-4-11-250um_S1_C_68,Lower Harbor,SUB-4-11,SUB-4-11-S1,68,gray,,Fiber,1.24,0.534,2.489,2.489,2364.55,2489,2613.45,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,440000,545000,814000,0.00055,0.000687,0.00104,,0.002489,1.67E-05,1.67E-05,0.081911671,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145364,0.015550872,37.97571107,0.001145364
2608,NA,fiber,,fiber,SUB-4-9-250um_S1_A_52,Lower Harbor,SUB-4-9,SUB-4-9-S1,52,black,,Fiber,1.811,0.306,2.49,2.49,2365.5,2490,2614.5,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,440000,545000,814000,0.00055,0.000687,0.00104,,0.00249,1.67E-05,1.67E-05,0.081895222,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145364,0.01555088,37.97567284,0.001145364
2609,NA,fiber,,fiber,SUB-3-6-250um_S1_A_17,Middle Newport Bay,SUB-3-6,SUB-3-6-S1,17,gray,,Fiber,2.222,0.357,2.496,2.496,2371.2,2496,2620.8,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,441000,547000,816000,0.000551,0.000689,0.00104,,0.002496,1.67E-05,1.67E-05,0.081796731,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145368,0.015550927,37.97544391,0.001145368
2610,NA,fiber,,fiber,SUB-3-9-250um_S1_A_122,Middle Newport Bay,SUB-3-9,SUB-3-9-S1,122,blue,,Fiber,1.185,0.834,2.496,2.496,2371.2,2496,2620.8,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,441000,547000,816000,0.000551,0.000689,0.00104,,0.002496,1.67E-05,1.67E-05,0.081796731,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145368,0.015550927,37.97544391,0.001145368
2611,NA,fiber,,fiber,SUB-4-11-250um_S1_C_72,Lower Harbor,SUB-4-11,SUB-4-11-S1,72,translucent,,Fiber,1.547,0.525,2.499,2.499,2374.05,2499,2623.95,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,442000,547000,817000,0.000552,0.00069,0.00105,,0.002499,1.67E-05,1.67E-05,0.081747618,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145369,0.015550951,37.9753297,0.001145369
2612,NA,fiber,,fiber,SUB-2-5-G_01 (500-1mm)_S1-_A_6,Basin II,SUB-2-5,SUB-2-5-S1,6,black,,Fiber,0.761,0.498,2.5,2.5,2375,2500,2625,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,442000,548000,817000,0.000552,0.00069,0.00105,,0.0025,1.67E-05,1.67E-05,0.081731267,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.00114537,0.015550958,37.97529166,0.00114537
2613,NA,fiber,,fiber,SUB-4-9-250um_S1_B_83,Lower Harbor,SUB-4-9,SUB-4-9-S1,83,black,,Fiber,1.301,0.496,2.501,2.501,2375.95,2501,2626.05,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,442000,548000,817000,0.000552,0.00069,0.00105,,0.002501,1.67E-05,1.67E-05,0.081714926,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145371,0.015550966,37.97525365,0.001145371
2614,NA,fiber,,fiber,SUB-3-9-250um_S1_A_52,Middle Newport Bay,SUB-3-9,SUB-3-9-S1,52,blue,,Fiber,1.52,0.736,2.502,2.502,2376.9,2502,2627.1,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,442000,548000,818000,0.000553,0.000691,0.00105,,0.002502,1.67E-05,1.67E-05,0.081698594,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145371,0.015550974,37.97521566,0.001145371
2615,NA,fiber,,fiber,SUB-4-10-250um_S2_A_74,Lower Harbor,SUB-4-10,SUB-4-10-S2,74,translucent,,Fiber,2.112,0.436,2.502,2.502,2376.9,2502,2627.1,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,442000,548000,818000,0.000553,0.000691,0.00105,,0.002502,1.67E-05,1.67E-05,0.081698594,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145371,0.015550974,37.97521566,0.001145371
2616,NA,fiber,,fiber,SUB-3-3-250um_S1_A_51,Middle Newport Bay,SUB-3-3,SUB-3-3-S1,51,blue,,Fiber,2.407,0.273,2.504,2.504,2378.8,2504,2629.2,15,16.7,20.4,15,16.7,20.4,,,1.25E-09,1.26E-09,1.28E-09,442000,548000,818000,0.000553,0.000691,0.00105,,0.002504,1.67E-05,1.67E-05,0.08166596,1.67E-05,1026,1260,0.228070175,0.190264997,NA,0.001145372,0.015550989,37.97513972,0.001145372
